#Chromosome	Start	Stop	RegionID	SU4751	StdDevCoverage	StdDev/Mean
chr7	81358849	81359105	HGF:NM_001010932-8,1	504,8	52,5	0,10
chr7	81371924	81372185	HGF:NM_001010931-8,2	522,3	23,0	0,04
chr7	81372204	81372334	HGF:NM_001010931-8,3	514,2	33,4	0,06
chr7	81372589	81372864	HGF:NM_001010932-7	483,6	42,4	0,09
chr7	81374234	81374524	HGF:NM_001010932-6	465,7	44,1	0,09
chr7	81380144	81380239	HGF:NM_001010934-5,1	532,5	58,7	0,11
chr7	81380244	81381632	HGF:NM_001010934-5,2	573,2	46,4	0,08
chr7	81386434	81386705	HGF:NM_001010932-4	546,5	63,8	0,12
chr7	81387929	81388209	HGF:NM_001010932-3	504,1	98,1	0,19
chr7	81391939	81392189	HGF:NM_001010932-2	500,9	65,7	0,13
chr7	81399119	81399502	HGF:NM_001010932-1	457,2	84,4	0,18
chr7	102993115	102993430	SLC26A5:NM_206884-15	483,4	105,6	0,22
chr7	103014575	103015035	SLC26A5:NM_198999-20,1	505,6	40,8	0,08
chr7	103015050	103015120	SLC26A5:NM_198999-20,2	392,4	50,6	0,13
chr7	103017180	103017390	SLC26A5:NM_198999-19	493,5	54,1	0,11
chr7	103017970	103018315	SLC26A5:NM_198999-18	548,8	40,5	0,07
chr7	103018820	103019064	SLC26A5:NM_198999-17	494,4	45,2	0,09
chr7	103019615	103019854	SLC26A5:NM_198999-16	507,8	50,6	0,10
chr7	103020855	103021063	SLC26A5:NM_198999-15	549,6	69,1	0,13
chr7	103029370	103029619	SLC26A5:NM_198999-14	526,3	43,9	0,08
chr7	103029705	103029950	SLC26A5:NM_198999-13	489,3	26,0	0,05
chr7	103030805	103031016	SLC26A5:NM_198999-12	536,0	81,0	0,15
chr7	103031985	103032265	SLC26A5:NM_198999-11	518,8	74,1	0,14
chr7	103033310	103033591	SLC26A5:NM_198999-10	572,5	86,8	0,15
chr7	103038295	103038549	SLC26A5:NM_198999-9	476,9	59,4	0,12
chr7	103048225	103048547	SLC26A5:NM_198999-8	461,6	28,2	0,06
chr7	103050760	103050999	SLC26A5:NM_198999-7,1	551,7	63,9	0,12
chr7	103051000	103051074	SLC26A5:NM_198999-7,2	339,3	66,1	0,19
chr7	103051795	103052118	SLC26A5:NM_198999-6	527,9	56,8	0,11
chr7	103053370	103053612	SLC26A5:NM_198999-5	515,8	56,0	0,11
chr7	103061100	103061173	SLC26A5:NM_198999-4,1	311,9	76,7	0,25
chr7	103061175	103061391	SLC26A5:NM_198999-4,2	481,5	75,1	0,16
chr7	103061735	103062074	SLC26A5:NM_198999-3	558,9	52,4	0,09
chr7	103083445	103083725	SLC26A5:NM_198999-2	506,0	48,5	0,10
chr7	103086460	103086701	SLC26A5:NM_198999-1	27,0	5,1	0,19
chr7	107301005	107301384	SLC26A4:NM_000441-1	459,1	118,1	0,26
chr7	107302005	107302318	SLC26A4:NM_000441-2	308,6	119,5	0,39
chr7	107303660	107303959	SLC26A4:NM_000441-3	527,1	45,1	0,09
chr7	107312510	107312749	SLC26A4:NM_000441-4	554,3	83,5	0,15
chr7	107314530	107314875	SLC26A4:NM_000441-5	518,6	89,8	0,17
chr7	107315305	107315607	SLC26A4:NM_000441-6	544,5	64,3	0,12
chr7	107323635	107324055	SLC26A4:NM_000441-7;SLC26A4:NM_000441-8	544,6	90,2	0,17
chr7	107329415	107329730	SLC26A4:NM_000441-9	558,8	62,0	0,11
chr7	107330495	107330776	SLC26A4:NM_000441-10	463,0	77,7	0,17
chr7	107334770	107335237	SLC26A4:NM_000441-11;SLC26A4:NM_000441-12	554,8	92,4	0,17
chr7	107336295	107336543	SLC26A4:NM_000441-13	516,1	85,5	0,17
chr7	107338405	107338627	SLC26A4:NM_000441-14	534,6	64,9	0,12
chr7	107340445	107340694	SLC26A4:NM_000441-15	563,6	57,8	0,10
chr7	107341465	107341711	SLC26A4:NM_000441-16	565,8	68,8	0,12
chr7	107342190	107342586	SLC26A4:NM_000441-17	581,4	57,8	0,10
chr7	107344695	107344920	SLC26A4:NM_000441-18	553,3	65,3	0,12
chr7	107350440	107350725	SLC26A4:NM_000441-19	592,3	69,7	0,12
chr7	107352900	107353154	SLC26A4:NM_000441-20	494,3	108,6	0,22
chr7	107355785	107357035	SLC26A4:NM_000441-21,1	548,9	41,3	0,08
chr7	107357045	107357512	SLC26A4:NM_000441-21,2	593,3	38,1	0,06
chr7	107357825	107358301	SLC26A4:NM_000441-21,3	515,7	97,8	0,19
chr7	129410088	129410449	MIR182	471,5	78,9	0,17
chr7	129414398	129414972	MIR96;MIR183	398,7	132,1	0,33
chr8	55528554	55528722	RP1:NM_006269-1,1	580,4	47,2	0,08
chr8	55528729	55528843	RP1:NM_006269-1,2	512,2	50,3	0,10
chr8	55533444	55534221	RP1:NM_006269-2	508,2	47,1	0,09
chr8	55534594	55534915	RP1:NM_006269-3	542,3	67,2	0,12
chr8	55537149	55538037	RP1:NM_006269-4,1	582,8	66,8	0,11
chr8	55538044	55542455	RP1:NM_006269-4,2	578,8	38,5	0,07
chr8	55542464	55543085	RP1:NM_006269-4,3	602,0	30,8	0,05
chr8	55543089	55543158	RP1:NM_006269-4,4	477,8	18,2	0,04
chr8	55543169	55543484	RP1:NM_006269-4,5	492,8	34,6	0,07
chr8	96257112	96257717	C8ORF37:NM_177965-6,1	510,2	67,4	0,13
chr8	96257987	96258223	C8ORF37:NM_177965-6,2	459,2	84,3	0,18
chr8	96258497	96260061	C8ORF37:NM_177965-6,3	565,0	65,5	0,12
chr8	96264332	96264580	C8ORF37:NM_177965-5	519,6	81,3	0,16
chr8	96271997	96272202	C8ORF37:NM_177965-4	506,9	68,1	0,13
chr8	96272617	96272829	C8ORF37:NM_177965-3	548,6	58,8	0,11
chr8	96275837	96276086	C8ORF37:NM_177965-2	469,1	57,4	0,12
chr8	96281192	96281532	C8ORF37:NM_177965-1	490,1	79,6	0,16
chr8	102504596	102505091	GRHL2:NM_024915-1	550,9	65,3	0,12
chr8	102555386	102555747	GRHL2:NM_024915-2	519,9	43,9	0,08
chr8	102564861	102565067	GRHL2:NM_024915-3	456,3	49,0	0,11
chr8	102570571	102571098	GRHL2:NM_024915-4	540,4	61,4	0,11
chr8	102582491	102582696	GRHL2:NM_024915-5	502,9	69,5	0,14
chr8	102585811	102586137	GRHL2:NM_024915-6	507,0	54,5	0,11
chr8	102589551	102589839	GRHL2:NM_024915-7	503,0	48,0	0,10
chr8	102611201	102611450	GRHL2:NM_024915-8	579,0	72,0	0,12
chr8	102631686	102631980	GRHL2:NM_024915-9	567,1	73,1	0,13
chr8	102643791	102644029	GRHL2:NM_024915-10	483,2	68,3	0,14
chr8	102644376	102644664	GRHL2:NM_024915-11	522,3	33,4	0,06
chr8	102649051	102649223	GRHL2:NM_024915-12	517,8	69,1	0,13
chr8	102656276	102656531	GRHL2:NM_024915-13	487,9	86,4	0,18
chr8	102661561	102661814	GRHL2:NM_024915-14	487,5	59,4	0,12
chr8	102676606	102676810	GRHL2:NM_024915-15	517,6	39,8	0,08
chr8	102678736	102681475	GRHL2:NM_024915-16,1	562,9	42,7	0,08
chr8	102681486	102681891	GRHL2:NM_024915-16,2	562,7	68,1	0,12
chr8	102681911	102682015	GRHL2:NM_024915-16,3	389,2	18,4	0,05
chr9	71736098	71736345	TJP2:NM_001170414-1	254,1	65,0	0,26
chr9	71737883	71738092	TJP2:NoRefSeq-1	538,7	69,8	0,13
chr9	71766493	71766766	TJP2:NM_001170414-2	525,4	34,2	0,07
chr9	71788943	71789438	TJP2:NM_201629-1	302,6	90,5	0,30
chr9	71819853	71820309	TJP2:NM_001170415-1;TJP2:NM_001170416-1	553,7	76,1	0,14
chr9	71827383	71827603	TJP2:NM_001170416-2	536,1	58,5	0,11
chr9	71831183	71831462	TJP2:NM_001170416-3	538,2	45,0	0,08
chr9	71833088	71833336	TJP2:NM_001170416-4	524,0	76,1	0,15
chr9	71835723	71836467	TJP2:NM_001170416-5	491,0	67,5	0,14
chr9	71840148	71840394	TJP2:NM_001170416-6	552,2	89,6	0,16
chr9	71840853	71841174	TJP2:NM_001170416-7	524,4	54,3	0,10
chr9	71842653	71843107	TJP2:NM_001170416-8;TJP2:NM_001170416-9	537,1	78,0	0,15
chr9	71844028	71844236	TJP2:NM_001170416-10	524,6	48,8	0,09
chr9	71844923	71845229	TJP2:NM_001170416-11	584,5	87,2	0,15
chr9	71849328	71849496	TJP2:NM_001170416-12	340,9	80,2	0,24
chr9	71850863	71851216	TJP2:NM_001170416-13	476,5	77,0	0,16
chr9	71851793	71852139	TJP2:NM_001170416-14	521,8	43,4	0,08
chr9	71852713	71852922	TJP2:NM_001170416-15	491,8	53,2	0,11
chr9	71853543	71853792	TJP2:NM_001170416-16	553,0	65,3	0,12
chr9	71854768	71855129	TJP2:NM_001170416-17	578,3	94,0	0,16
chr9	71861523	71861785	TJP2:NM_001170416-18	487,1	64,8	0,13
chr9	71862853	71863893	TJP2:NM_001170416-19;TJP2:NM_001170630-19	508,7	59,4	0,12
chr9	71863898	71864738	TJP2:NM_001170630-19	554,5	66,0	0,12
chr9	71865878	71866371	TJP2:NM_001170416-21	550,9	64,2	0,12
chr9	71867718	71867886	TJP2:NM_001170416-22	508,8	65,1	0,13
chr9	71869053	71870201	TJP2:NM_001170416-23	573,6	52,2	0,09
chr9	75136673	75136918	TMC1:NM_138691-1	534,2	83,1	0,16
chr9	75231207	75231465	TMC1:NM_138691-3	516,3	78,6	0,15
chr9	75242822	75243066	TMC1:NM_138691-4	490,9	69,7	0,14
chr9	75263442	75263653	TMC1:NM_138691-5	510,7	51,1	0,10
chr9	75303552	75303755	TMC1:NM_138691-6	483,7	40,5	0,08
chr9	75309387	75309697	TMC1:NM_138691-7	536,6	53,0	0,10
chr9	75315352	75315420	TMC1:NM_138691-8,1	452,5	41,4	0,09
chr9	75315427	75315628	TMC1:NM_138691-8,2	460,8	106,2	0,23
chr9	75354952	75355196	TMC1:NM_138691-9	578,6	83,1	0,14
chr9	75357277	75357531	TMC1:NM_138691-10	479,5	43,9	0,09
chr9	75366722	75366956	TMC1:NM_138691-11	523,4	85,6	0,16
chr9	75369627	75369862	TMC1:NM_138691-12	550,4	72,6	0,13
chr9	75387257	75387529	TMC1:NM_138691-13	541,9	40,5	0,07
chr9	75403172	75403461	TMC1:NM_138691-14	526,4	46,9	0,09
chr9	75404027	75404306	TMC1:NM_138691-15	558,0	52,2	0,09
chr9	75406727	75407347	TMC1:NM_138691-16;TMC1:NM_138691-17	593,8	54,8	0,09
chr9	75420222	75420433	TMC1:NM_138691-18	513,3	59,5	0,12
chr9	75430982	75431197	TMC1:NM_138691-19	487,8	47,0	0,10
chr9	75435677	75436076	TMC1:NM_138691-20	512,6	70,7	0,14
chr9	75441707	75442000	TMC1:NM_138691-21	522,6	49,9	0,10
chr9	75445282	75445349	TMC1:NM_138691-22	338,3	45,6	0,13
chr9	75445357	75445639	TMC1:NM_138691-22;TMC1:NM_138691-23	495,8	65,6	0,13
chr9	75450847	75451137	TMC1:NM_138691-24,1	453,0	85,8	0,19
chr9	75451142	75451209	TMC1:NM_138691-24,2	527,6	12,1	0,02
chr9	75451222	75451323	TMC1:NM_138691-24,3	456,6	47,3	0,10
chr9	117164285	117165304	DFNB31:NM_015404-12	490,1	80,3	0,16
chr9	117165415	117165698	DFNB31:NM_015404-11	415,1	57,3	0,14
chr9	117166095	117166417	DFNB31:NM_015404-10	489,7	101,0	0,21
chr9	117168555	117169256	DFNB31:NM_015404-9	421,4	118,5	0,28
chr9	117170150	117170365	DFNB31:NM_015404-8	526,1	57,9	0,11
chr9	117185520	117185862	DFNB31:NM_015404-7	431,4	76,9	0,18
chr9	117186530	117186891	DFNB31:NM_015404-6	422,0	68,5	0,16
chr9	117187195	117187372	DFNB31:NM_015404-5	448,3	58,1	0,13
chr9	117188420	117188780	DFNB31:NM_015404-4	465,2	79,1	0,17
chr9	117228475	117228757	DFNB31:NM_015404-3	488,6	51,2	0,10
chr9	117240750	117241130	DFNB31:NM_015404-2	492,0	40,6	0,08
chr9	117265315	117265550	DFNB31:NM_001083885-1	415,1	49,4	0,12
chr9	117266390	117267818	DFNB31:NM_015404-1	326,7	111,2	0,34
chr9	140085998	140087014	TPRN:NM_001128228-2;TPRN:NM_001128228-3;TPRN:NM_001128228-4	479,1	48,4	0,10
chr9	140087038	140087215	TPRN:NM_001128228-2	492,4	57,6	0,12
chr9	140093368	140094682	TPRN:NM_001128228-1,1	402,0	158,8	0,40
chr9	140094688	140095244	TPRN:NM_001128228-1,2	54,4	18,1	0,33
chr10	26222931	26223341	MYO3A:NM_017433-1	329,2	114,4	0,35
chr10	26224596	26224844	MYO3A:NM_017433-2	575,3	49,0	0,09
chr10	26240941	26241290	MYO3A:NM_017433-3	539,0	68,2	0,13
chr10	26243731	26244007	MYO3A:NM_017433-4	528,0	56,3	0,11
chr10	26285341	26285586	MYO3A:NM_017433-5	496,3	45,6	0,09
chr10	26286016	26286265	MYO3A:NM_017433-6	484,8	79,9	0,16
chr10	26305676	26305881	MYO3A:NM_017433-7	545,4	75,2	0,14
chr10	26310361	26310637	MYO3A:NM_017433-8	507,7	48,2	0,09
chr10	26312866	26313079	MYO3A:NM_017433-9	487,7	55,3	0,11
chr10	26315221	26315546	MYO3A:NM_017433-10	505,4	60,0	0,12
chr10	26355831	26356066	MYO3A:NM_017433-11	491,5	82,2	0,17
chr10	26357616	26357680	MYO3A:NM_017433-12,1	309,3	57,7	0,19
chr10	26357691	26357901	MYO3A:NM_017433-12,2	534,4	82,8	0,15
chr10	26358996	26359346	MYO3A:NM_017433-13;MYO3A:NM_017433-14	536,8	68,7	0,13
chr10	26377106	26377420	MYO3A:NM_017433-15	490,4	57,1	0,12
chr10	26385231	26385679	MYO3A:NM_017433-16;MYO3A:NM_017433-17	548,7	70,9	0,13
chr10	26409531	26409817	MYO3A:NM_017433-18	512,3	62,9	0,12
chr10	26414256	26414594	MYO3A:NM_017433-19	559,7	46,0	0,08
chr10	26417236	26417563	MYO3A:NM_017433-20	508,9	73,0	0,14
chr10	26432296	26432618	MYO3A:NM_017433-21	535,4	67,6	0,13
chr10	26434301	26434549	MYO3A:NM_017433-22	536,2	59,3	0,11
chr10	26436286	26436562	MYO3A:NM_017433-23	563,1	66,1	0,12
chr10	26442706	26442946	MYO3A:NM_017433-24	520,6	50,2	0,10
chr10	26443601	26443844	MYO3A:NM_017433-25	474,9	64,5	0,14
chr10	26446156	26446514	MYO3A:NM_017433-26	563,4	76,2	0,14
chr10	26454911	26455192	MYO3A:NM_017433-27	523,6	65,0	0,12
chr10	26457556	26457886	MYO3A:NM_017433-28	509,5	91,3	0,18
chr10	26459266	26459552	MYO3A:NM_017433-29	549,6	59,6	0,11
chr10	26462521	26463567	MYO3A:NM_017433-30	550,3	66,4	0,12
chr10	26465556	26465831	MYO3A:NM_017433-31	587,2	65,0	0,11
chr10	26482061	26482319	MYO3A:NM_017433-32	483,5	51,4	0,11
chr10	26490111	26490286	MYO3A:NM_017433-33	470,6	85,4	0,18
chr10	26491821	26492091	MYO3A:NM_017433-34	550,8	63,1	0,11
chr10	26500691	26501192	MYO3A:NM_017433-35,1	422,3	74,2	0,18
chr10	26501201	26501278	MYO3A:NM_017433-35,2	477,7	12,9	0,03
chr10	26501281	26501523	MYO3A:NM_017433-35,3	521,3	39,6	0,08
chr10	48381412	48381678	RBP3:NM_002900-4,1	581,6	48,6	0,08
chr10	48381752	48382323	RBP3:NM_002900-4,2	537,6	52,1	0,10
chr10	48383772	48384051	RBP3:NM_002900-3	451,4	36,8	0,08
chr10	48385772	48386123	RBP3:NM_002900-2	491,2	52,1	0,11
chr10	48387752	48391077	RBP3:NM_002900-1	485,3	65,0	0,13
chr10	55562450	55564216	PCDH15:NM_001142772-34,1	582,7	45,2	0,08
chr10	55564235	55564685	PCDH15:NM_001142772-34,2	588,0	32,4	0,06
chr10	55564710	55566980	PCDH15:NM_001142772-34,3	580,0	52,8	0,09
chr10	55568375	55569400	PCDH15:NM_001142770-35	589,0	41,5	0,07
chr10	55570240	55570558	PCDH15:NM_001142769-35;PCDH15:NM_001142770-34	605,4	94,3	0,16
chr10	55571265	55571468	PCDH15:NM_001142770-33	500,0	64,2	0,13
chr10	55580775	55582101	PCDH15:NM_033056-33,1;PCDH15:NM_001142768-32,1	571,1	47,7	0,08
chr10	55582215	55583291	PCDH15:NM_033056-33,2;PCDH15:NM_001142768-32,2	595,2	73,0	0,12
chr10	55584815	55584962	PCDH15:NoRefSeq	465,5	50,0	0,11
chr10	55587080	55587185	PCDH15:NM_033056-32,1	564,8	34,7	0,06
chr10	55587210	55587377	PCDH15:NM_033056-32,2	496,8	49,9	0,10
chr10	55588240	55588419	PCDH15:NM_033056-31	504,2	59,1	0,12
chr10	55590990	55591345	PCDH15:NM_033056-30	565,4	59,9	0,11
chr10	55600000	55600313	PCDH15:NM_033056-29	560,0	41,0	0,07
chr10	55616905	55617102	PCDH15:NM_033056-28	474,1	58,1	0,12
chr10	55626320	55626677	PCDH15:NM_033056-27	504,8	49,0	0,10
chr10	55662930	55663201	PCDH15:NM_033056-26	503,1	61,7	0,12
chr10	55698495	55698775	PCDH15:NM_033056-25	510,8	54,3	0,11
chr10	55700555	55700760	PCDH15:NM_033056-24	561,9	73,6	0,13
chr10	55719415	55719661	PCDH15:NM_033056-23	481,2	49,1	0,10
chr10	55721435	55721711	PCDH15:NM_033056-22	515,2	72,3	0,14
chr10	55755325	55755613	PCDH15:NM_033056-21	534,9	56,9	0,11
chr10	55779875	55780259	PCDH15:NM_033056-20	584,7	67,3	0,12
chr10	55782580	55782963	PCDH15:NM_033056-19	585,4	53,0	0,09
chr10	55826445	55826731	PCDH15:NM_033056-18	523,3	77,2	0,15
chr10	55839020	55839196	PCDH15:NM_033056-17	418,6	47,3	0,11
chr10	55849660	55849912	PCDH15:NM_033056-16	468,0	75,2	0,16
chr10	55892615	55892832	PCDH15:NM_033056-15	463,2	56,6	0,12
chr10	55912775	55913124	PCDH15:NM_033056-14	536,9	55,4	0,10
chr10	55943130	55943436	PCDH15:NM_033056-13	505,1	48,1	0,10
chr10	55944865	55945111	PCDH15:NM_033056-12	537,8	68,5	0,13
chr10	55949050	55949231	PCDH15:NM_001142769-13	485,5	71,7	0,15
chr10	55955360	55955653	PCDH15:NM_033056-11,1	584,7	101,2	0,17
chr10	55955660	55955732	PCDH15:NM_033056-11,2	455,4	59,8	0,13
chr10	55973615	55973868	PCDH15:NM_033056-10	517,5	67,5	0,13
chr10	55996510	55996761	PCDH15:NM_033056-9	446,0	72,8	0,16
chr10	56076950	56077264	PCDH15:NM_033056-8	532,4	74,6	0,14
chr10	56089275	56089529	PCDH15:NM_033056-7	500,3	66,9	0,13
chr10	56106045	56106329	PCDH15:NM_033056-6	514,3	91,6	0,18
chr10	56128805	56129120	PCDH15:NM_033056-5	513,8	63,3	0,12
chr10	56138460	56138792	PCDH15:NM_033056-4	559,0	99,7	0,18
chr10	56287490	56287704	PCDH15:NM_033056-3	446,7	71,6	0,16
chr10	56288070	56288216	PCDH15:NM_001142769-3	471,8	61,0	0,13
chr10	56423855	56424140	PCDH15:NM_033056-2	532,6	75,7	0,14
chr10	56560600	56561153	PCDH15:NM_033056-1	527,6	109,7	0,21
chr10	73156616	73157134	CDH23:NM_022124-1	204,4	74,1	0,36
chr10	73199506	73199718	CDH23:NM_022124-2	474,0	60,8	0,13
chr10	73205996	73206241	CDH23:NM_022124-3	441,7	68,9	0,16
chr10	73269756	73270040	CDH23:NM_022124-4	466,2	83,1	0,18
chr10	73270636	73271050	CDH23:NM_022124-5;CDH23:NM_022124-6	472,2	59,5	0,13
chr10	73326421	73326777	CDH23:NM_022124-7	452,1	101,3	0,22
chr10	73330476	73330758	CDH23:NM_022124-8	509,6	94,2	0,18
chr10	73337586	73337840	CDH23:NM_022124-9	542,5	61,7	0,11
chr10	73375186	73375461	CDH23:NM_022124-10	366,7	124,9	0,34
chr10	73376886	73377455	CDH23:NM_022124-11;CDH23:NM_001171932-11	532,9	71,1	0,13
chr10	73403546	73403678	CDH23:NoRefSeq	371,7	35,5	0,10
chr10	73405511	73405815	CDH23:NM_022124-12	497,0	97,2	0,20
chr10	73406131	73406953	CDH23:NM_022124-13;CDH23:NM_052836-13	510,4	63,1	0,12
chr10	73407226	73407308	CDH23:NM_052836-13	246,1	22,5	0,09
chr10	73434796	73435011	CDH23:NM_022124-14	434,7	63,7	0,15
chr10	73437131	73437526	CDH23:NM_022124-15	510,6	49,9	0,10
chr10	73439071	73439315	CDH23:NM_022124-16	401,6	115,7	0,29
chr10	73442126	73442405	CDH23:NM_022124-17	523,7	46,5	0,09
chr10	73447321	73447538	CDH23:NM_022124-18	397,9	80,4	0,20
chr10	73450141	73450428	CDH23:NM_022124-19	402,1	97,4	0,24
chr10	73453846	73454086	CDH23:NM_022124-20	289,8	27,7	0,10
chr10	73455101	73455343	CDH23:NM_022124-21	416,9	71,3	0,17
chr10	73461696	73462045	CDH23:NM_022124-22	457,9	55,1	0,12
chr10	73462231	73462517	CDH23:NM_022124-23	536,7	101,1	0,19
chr10	73464591	73464978	CDH23:NM_022124-24	266,9	76,0	0,28
chr10	73466581	73467141	CDH23:NM_022124-25;CDH23:NM_001171931-25	490,2	64,5	0,13
chr10	73467146	73467368	CDH23:NM_001171931-25	489,5	85,3	0,17
chr10	73468771	73469059	CDH23:NM_022124-26	423,3	61,6	0,15
chr10	73472346	73472636	CDH23:NM_022124-27	430,6	120,1	0,28
chr10	73483726	73483945	CDH23:NM_022124-28	401,6	89,6	0,22
chr10	73485056	73485366	CDH23:NM_022124-29	477,5	61,7	0,13
chr10	73490141	73490428	CDH23:NM_022124-30	433,6	86,2	0,20
chr10	73491661	73492269	CDH23:NM_022124-31;CDH23:NM_001171930-31	530,7	70,2	0,13
chr10	73492381	73492554	CDH23:NM_001171930-31	555,2	43,1	0,08
chr10	73493916	73494167	CDH23:NM_022124-32	532,7	60,6	0,11
chr10	73498171	73498497	CDH23:NM_022124-33	442,0	74,1	0,17
chr10	73499321	73499614	CDH23:NM_022124-34	464,3	63,0	0,14
chr10	73500496	73500779	CDH23:NM_022124-35	441,6	68,8	0,16
chr10	73501371	73501766	CDH23:NM_022124-36	405,6	86,6	0,21
chr10	73537361	73537747	CDH23:NM_022124-37	475,0	38,1	0,08
chr10	73537861	73538146	CDH23:NM_022124-38	477,4	89,0	0,19
chr10	73538946	73539271	CDH23:NM_022124-39	478,1	111,0	0,23
chr10	73543971	73544255	CDH23:NM_022124-40	523,5	57,2	0,11
chr10	73544566	73544915	CDH23:NM_022124-41	514,6	44,2	0,09
chr10	73545311	73545563	CDH23:NM_022124-42	508,5	77,4	0,15
chr10	73548616	73548875	CDH23:NM_022124-43	464,3	80,6	0,17
chr10	73549966	73550255	CDH23:NM_022124-44	428,1	96,8	0,23
chr10	73550806	73551155	CDH23:NM_022124-45	407,7	56,3	0,14
chr10	73552856	73553456	CDH23:NM_022124-46	569,4	52,0	0,09
chr10	73555471	73555781	CDH23:NM_001171933-1,1	344,9	108,8	0,32
chr10	73555816	73555923	CDH23:NM_001171933-1,2	184,3	53,1	0,29
chr10	73556781	73557069	CDH23:NM_022124-47	446,8	93,4	0,21
chr10	73558031	73558420	CDH23:NM_022124-48	523,9	100,3	0,19
chr10	73558791	73559104	CDH23:NM_022124-49	536,5	57,8	0,11
chr10	73559166	73559462	CDH23:NM_022124-50	508,0	57,6	0,11
chr10	73560336	73560585	CDH23:NM_022124-51	536,2	71,2	0,13
chr10	73562576	73563241	CDH23:NM_022124-52;CDH23:NM_022124-53	498,0	51,3	0,10
chr10	73565481	73565832	CDH23:NM_022124-54	411,2	71,3	0,17
chr10	73565846	73566135	CDH23:NM_022124-55	505,6	48,4	0,10
chr10	73566956	73567862	CDH23:NM_022124-56;CDH23:NM_022124-57;CDH23:NM_022124-58	482,2	72,4	0,15
chr10	73569501	73569915	CDH23:NM_022124-59	466,6	91,1	0,20
chr10	73570156	73570396	CDH23:NM_022124-60	496,9	59,7	0,12
chr10	73571001	73572193	CDH23:NM_022124-61;CDH23:NM_022124-62;CDH23:NM_022124-63;CDH23:NM_001171935-1	465,6	86,1	0,18
chr10	73572211	73572734	CDH23:NM_022124-65;CDH23:NM_022124-66	462,9	68,8	0,15
chr10	73572921	73573181	CDH23:NM_022124-67	447,3	102,0	0,23
chr10	73574636	73575777	CDH23:NM_022124-68	511,2	98,6	0,19
chr10	86004727	86005011	RGR:NM_002921-1	299,2	69,2	0,23
chr10	86007262	86007589	RGR:NM_002921-2	420,2	79,3	0,19
chr10	86008582	86008882	RGR:NM_002921-3	458,6	85,1	0,19
chr10	86012537	86012855	RGR:NM_002921-4	474,5	57,1	0,12
chr10	86014007	86014260	RGR:NM_002921-5	504,1	41,8	0,08
chr10	86017577	86017854	RGR:NM_002921-6	475,0	70,3	0,15
chr10	86018192	86018640	RGR:NM_002921-7	487,4	62,0	0,13
chr10	102767368	102767565	PDZD7:NM_001195263-17,1	454,7	54,5	0,12
chr10	102767568	102768702	PDZD7:NM_001195263-17,2	401,9	135,7	0,34
chr10	102768923	102769176	PDZD7:NM_001195263-16	381,5	64,8	0,17
chr10	102769953	102770727	PDZD7:NM_001195263-15	378,1	137,7	0,36
chr10	102771363	102771575	PDZD7:NM_001195263-14	504,4	39,2	0,08
chr10	102771598	102772104	PDZD7:NM_001195263-12;PDZD7:NM_001195263-13	405,1	54,0	0,13
chr10	102775318	102775637	PDZD7:NM_001195263-11	397,8	105,5	0,27
chr10	102776058	102776269	PDZD7:NM_001195263-10	521,9	52,1	0,10
chr10	102777018	102777154	PDZD7:NM_024895-10	437,0	44,6	0,10
chr10	102777783	102778124	PDZD7:NM_001195263-9	451,2	134,6	0,30
chr10	102778498	102779063	PDZD7:NM_001195263-8	320,6	75,4	0,24
chr10	102780303	102780516	PDZD7:NM_001195263-7	375,5	114,8	0,31
chr10	102781478	102781765	PDZD7:NM_001195263-6	490,5	64,7	0,13
chr10	102781888	102782202	PDZD7:NM_001195263-5	430,3	75,8	0,18
chr10	102783118	102783442	PDZD7:NM_001195263-4	375,8	99,7	0,27
chr10	102783603	102783889	PDZD7:NM_001195263-3	495,1	63,4	0,13
chr10	102789673	102790203	PDZD7:NM_001195263-2	408,9	80,2	0,20
chr10	102790758	102791001	PDZD7:NM_001195263-1	352,3	57,9	0,16
chr11	706045	706352	EPS8L2:NM_022772-1	113,9	21,5	0,19
chr11	709255	709688	EPS8L2:NM_022772-2;EPS8L2:NM_022772-3	449,2	75,0	0,17
chr11	710350	710555	EPS8L2:NM_022772-4	457,5	57,0	0,12
chr11	719980	720310	EPS8L2:NM_022772-5	304,5	96,4	0,32
chr11	720515	720967	EPS8L2:NM_022772-6;EPS8L2:NM_022772-7	290,1	55,1	0,19
chr11	720990	721436	EPS8L2:NM_022772-8;EPS8L2:NM_022772-9	348,7	60,4	0,17
chr11	721485	721767	EPS8L2:NM_022772-10	286,9	77,9	0,27
chr11	721820	722244	EPS8L2:NM_022772-11;EPS8L2:NM_022772-12	379,5	79,3	0,21
chr11	722320	722870	EPS8L2:NM_022772-13;EPS8L2:NM_022772-14	347,8	117,0	0,34
chr11	723165	723416	EPS8L2:NM_022772-15	437,7	82,1	0,19
chr11	724645	724883	EPS8L2:NM_022772-16	422,6	115,0	0,27
chr11	725645	725932	EPS8L2:NM_022772-17	179,8	51,1	0,28
chr11	726015	726532	EPS8L2:NM_022772-18;EPS8L2:NM_022772-19	285,7	82,3	0,29
chr11	726535	726821	EPS8L2:NM_022772-20	335,8	94,5	0,28
chr11	726830	727803	EPS8L2:NM_022772-21	492,7	49,8	0,10
chr11	17515369	17515997	USH1C:NM_153676-27	589,4	63,8	0,11
